,white_user_id,white_elo,white_aggressiveness,white_total_time,white_early_times_mean,white_early_times_median,white_early_times_variance,white_early_times_max,white_early_times_min,white_mid_times_mean,white_mid_times_median,white_mid_times_variance,white_mid_times_max,white_mid_times_min,white_end_times_mean,white_end_times_median,white_end_times_variance,white_end_times_max,white_end_times_min,black_user_id,black_elo,black_aggressiveness,black_total_time,black_early_times_mean,black_early_times_median,black_early_times_variance,black_early_times_max,black_early_times_min,black_mid_times_mean,black_mid_times_median,black_mid_times_variance,black_mid_times_max,black_mid_times_min,black_end_times_mean,black_end_times_median,black_end_times_variance,black_end_times_max,black_end_times_min,game_link,opening,result,movements,total_time,points_balance,taken_balance,opening_enc
325,DWZ_ist_alles,2069,2.0,168.0,5.0,5.0,0.0,5.0,5.0,26.0,22.0,358.5,56.0,4.0,29.5,29.5,240.25,45.0,14.0,Kyren,2324,2.0,140.0,0.0,0.0,0.0,0.0,0.0,11.5,12.5,30.25,18.0,3.0,47.0,47.0,1089.0,80.0,14.0,https://lichess.org/oFhTY2ul,Queen's Gambit Accepted: Alekhine Defense,2,16,308.0,-1,-1,564
326,JonathanCancelada,1993,0.0,1366.0,28.916666666666668,2.0,1914.743055555555,153.0,0.0,54.6,22.0,6278.773333333333,246.0,2.0,15.384615384615385,5.0,641.775147928994,97.0,1.0,Kyren,2319,2.0,779.0,20.666666666666668,6.0,570.5555555555555,61.0,2.0,23.8,16.0,711.0933333333335,117.0,0.0,13.384615384615385,13.0,33.62130177514793,26.0,3.0,https://lichess.org/IwaworKn,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",2,82,2145.0,-3,-3,821
327,pmsryu,2108,2.0,332.0,18.0,5.5,807.0,81.0,2.0,14.875,6.0,200.609375,40.0,2.0,15.0,9.0,306.85714285714283,56.0,2.0,Kyren,2310,0.0,424.0,18.833333333333332,19.5,66.47222222222223,33.0,6.0,18.125,15.5,176.609375,42.0,2.0,23.714285714285715,23.0,238.48979591836738,54.0,4.0,https://lichess.org/FkxuMTz8,"Queen's Gambit Accepted: Central Variation, Modern Defense",2,44,756.0,-1,-1,568
328,gek76,2309,2.0,164.0,6.8,5.0,21.36,14.0,1.0,5.857142857142857,5.0,13.83673469387755,13.0,1.0,14.833333333333334,12.5,145.13888888888889,36.0,2.0,ajedrezvenezuela,1887,0.0,612.0,27.6,22.0,237.04000000000002,55.0,10.0,24.714285714285715,14.0,626.2040816326531,82.0,6.0,60.2,33.0,6038.160000000002,213.0,5.0,https://lichess.org/ML90M7UY,Trompowsky Attack,0,37,776.0,0,0,989
329,shayanaghaie,2120,1.0,1843.0,16.3,5.0,1011.3433333333334,172.0,0.0,32.5,13.0,2516.125,248.0,0.0,10.129032258064516,1.0,637.2736732570241,134.0,0.0,gek76,2313,1.0,1003.0,9.4,5.0,117.17333333333335,51.0,1.0,20.0625,8.5,739.87109375,124.0,1.0,2.6333333333333333,1.0,11.03222222222222,14.0,0.0,https://lichess.org/jaiFLvcA,Zukertort Opening: Nimzo-Larsen Variation,1,187,2846.0,-1,-1,1018
330,BO50,2047,0.0,1052.0,20.0,7.0,1669.0,165.0,2.0,35.625,14.5,2939.484375,228.0,3.0,13.466666666666667,6.0,426.24888888888876,73.0,1.0,gek76,2319,0.0,377.0,5.428571428571429,2.5,37.24489795918367,21.0,0.0,14.75,11.0,187.6875,58.0,0.0,4.642857142857143,5.0,12.229591836734693,12.0,0.0,https://lichess.org/aVY7wOat,"Queen's Indian Defense: Classical Variation, Traditional Variation",1,91,1429.0,0,0,637
331,marceloraff,1917,0.0,476.0,19.333333333333332,18.0,268.44444444444446,53.0,3.0,14.727272727272727,11.0,116.56198347107437,38.0,3.0,15.555555555555555,15.0,76.69135802469135,30.0,2.0,gek76,2317,0.5,288.0,17.444444444444443,7.0,542.0246913580247,75.0,0.0,7.363636363636363,5.0,34.413223140495866,21.0,2.0,5.555555555555555,5.0,11.135802469135802,13.0,1.0,https://lichess.org/bM9hHMeR,Queen's Gambit Accepted: Old Variation,2,60,764.0,-4,0,576
332,gek76,2315,0.0,418.0,5.384615384615385,4.0,13.467455621301777,14.0,1.0,14.8125,12.0,146.52734375,48.0,1.0,7.4,4.0,66.90666666666667,32.0,1.0,beef89,1906,2.0,1071.0,26.153846153846153,13.0,668.284023668639,86.0,2.0,27.4375,25.0,456.87109375,69.0,1.0,20.857142857142858,13.0,565.8367346938776,90.0,1.0,https://lichess.org/chKw6n2W,Queen's Pawn Game: Levitsky Attack,0,89,1489.0,0,0,662
333,kleoj,1951,2.0,1169.0,36.69230769230769,24.0,1047.1360946745563,104.0,5.0,40.13333333333333,22.0,1961.3155555555559,163.0,7.0,6.923076923076923,6.0,26.994082840236686,21.0,2.0,gek76,2313,0.0,421.0,10.0,7.0,115.53846153846153,45.0,1.0,14.2,10.0,194.55999999999997,56.0,1.0,6.0,4.0,27.23076923076923,21.0,1.0,https://lichess.org/BNRPGIfa,Indian Game,2,84,1590.0,-3,-3,335
334,gek76,2308,0.5,814.0,9.933333333333334,4.0,120.86222222222221,36.0,1.0,24.647058823529413,14.0,826.3460207612455,105.0,1.0,15.375,7.0,203.734375,48.0,1.0,kingscrusher-fan,2103,0.5,1536.0,29.333333333333332,14.0,1440.7555555555552,146.0,1.0,38.05882352941177,26.0,1940.9965397923875,173.0,0.0,29.933333333333334,22.0,630.8622222222222,105.0,7.0,https://lichess.org/cnuVI7BN,Indian Game,0,97,2350.0,1,1,335
335,caniball74,1910,2.0,851.0,20.153846153846153,12.0,366.43786982248525,80.0,5.0,29.733333333333334,10.0,1425.7955555555554,142.0,1.0,11.0,2.0,456.61538461538464,74.0,0.0,gek76,2306,0.0,654.0,6.923076923076923,5.0,21.14792899408284,16.0,3.0,29.266666666666666,26.0,447.9288888888889,69.0,1.0,9.615384615384615,2.0,156.54437869822485,46.0,1.0,https://lichess.org/JaWbidVb,English Opening: Agincourt Defense,2,84,1505.0,-7,-3,160
336,TuxDavid,2053,0.0,422.0,7.076923076923077,5.0,23.6094674556213,20.0,3.0,11.0,9.0,76.4,33.0,2.0,11.785714285714286,8.5,81.73979591836735,35.0,3.0,gek76,2302,2.5,525.0,7.076923076923077,4.0,140.99408284023667,47.0,1.0,10.8,10.0,77.36,28.0,1.0,19.357142857142858,14.0,481.51530612244886,84.0,1.0,https://lichess.org/vUe7nWtC,"Alekhine Defense: Four Pawns Attack, Main Line",2,86,947.0,-3,-3,6
337,gek76,2296,2.5,650.0,21.666666666666668,11.0,530.6222222222221,74.0,3.0,16.41176470588235,10.0,428.5951557093425,96.0,1.0,2.875,1.0,9.859375,12.0,0.0,sajad_khan,2116,2.5,1203.0,45.86666666666667,43.0,1233.4488888888889,133.0,1.0,24.294117647058822,13.0,881.8546712802768,95.0,2.0,6.8,4.0,44.96000000000001,25.0,1.0,https://lichess.org/M0TdfiXV,Trompowsky Attack,0,97,1853.0,2,2,989
338,mukesh05,1932,0.5,1478.0,21.692307692307693,17.0,586.9822485207101,95.0,3.0,62.5,33.5,5441.0,270.0,4.0,14.0,5.5,349.2857142857143,72.0,2.0,gek76,2293,0.0,776.0,8.307692307692308,5.0,57.28994082840237,27.0,1.0,22.4375,11.5,616.74609375,78.0,2.0,22.071428571428573,13.0,497.3520408163266,85.0,1.0,https://lichess.org/K29UVS8B,Scandinavian Defense: Main Line,2,88,2254.0,-1,-1,769
339,melih07,1948,0.5,317.0,4.8,4.5,8.16,8.0,1.0,11.76923076923077,6.0,133.25443786982248,41.0,1.0,10.545454545454545,5.0,152.61157024793388,38.0,1.0,gek76,2291,0.0,291.0,2.1,1.5,3.29,6.0,0.0,7.461538461538462,7.0,23.1715976331361,18.0,1.0,15.727272727272727,9.0,320.5619834710744,68.0,1.0,https://lichess.org/ZIfYBC0a,Scandinavian Defense: Mieses-Kotroc Variation,2,70,608.0,0,-2,773
340,gek76,2288,0.0,706.0,9.214285714285714,5.0,95.45408163265304,38.0,1.0,10.294117647058824,7.0,68.56055363321798,31.0,1.0,26.8,18.0,609.6266666666667,82.0,1.0,carlosajb,1927,0.0,1038.0,24.357142857142858,21.5,330.08673469387753,67.0,4.0,20.764705882352942,10.0,530.885813148789,73.0,1.0,24.571428571428573,17.0,376.24489795918373,77.0,6.0,https://lichess.org/5w4rXvGr,Indian Game,0,93,1744.0,1,-1,335
341,ioan2011,1926,0.0,495.0,2.9,2.5,2.0900000000000003,6.0,1.0,25.333333333333332,9.5,1963.2222222222224,164.0,2.0,14.727272727272727,8.0,246.38016528925618,47.0,0.0,gek76,2285,2.0,287.0,2.0,1.0,2.6,6.0,1.0,12.083333333333334,9.5,155.9097222222222,45.0,1.0,11.090909090909092,8.0,118.80991735537187,37.0,1.0,https://lichess.org/p7FhA0QF,Scandinavian Defense: Main Line,2,68,782.0,-4,-2,769
342,albertoMadrid,1842,2.0,251.0,4.583333333333333,3.5,21.57638888888889,19.0,1.0,7.214285714285714,7.0,24.739795918367346,18.0,2.0,7.916666666666667,5.5,31.57638888888889,19.0,2.0,gek76,2283,0.0,263.0,4.583333333333333,2.0,34.576388888888886,21.0,0.0,6.214285714285714,4.5,21.882653061224488,16.0,2.0,10.083333333333334,7.0,164.4097222222222,50.0,1.0,https://lichess.org/z2GV407A,Scandinavian Defense: Main Line,2,78,514.0,-1,-1,769
343,gek76,2280,4.0,158.0,2.2857142857142856,2.0,3.061224489795918,6.0,0.0,4.777777777777778,4.0,13.061728395061728,13.0,1.0,12.375,9.5,158.984375,43.0,1.0,atokat,1970,2.0,163.0,3.857142857142857,2.0,11.265306122448978,10.0,1.0,7.333333333333333,4.0,78.88888888888889,30.0,2.0,8.75,7.0,46.4375,23.0,2.0,https://lichess.org/ykkFNOlK,Trompowsky Attack,0,50,321.0,0,0,989
344,gek76,2268,4.5,1274.0,12.266666666666667,4.0,340.06222222222226,63.0,1.0,48.44444444444444,11.5,9043.802469135804,405.0,0.0,13.625,8.0,211.234375,49.0,1.0,Ulysse06,2264,2.0,1509.0,40.333333333333336,38.0,1056.0888888888887,127.0,4.0,40.27777777777778,27.5,2086.7561728395067,197.0,2.0,11.933333333333334,8.0,76.59555555555556,29.0,2.0,https://lichess.org/y2qSHqFX,Trompowsky Attack,0,99,2783.0,5,3,989
345,Mosaoudi,1824,0.0,174.0,3.875,2.0,16.859375,14.0,1.0,6.545454545454546,3.0,37.70247933884298,19.0,1.0,7.888888888888889,8.0,25.432098765432098,18.0,2.0,gek76,2266,0.0,149.0,1.875,1.0,5.859375,8.0,0.0,7.7272727272727275,2.0,285.6528925619835,61.0,1.0,5.444444444444445,4.0,25.80246913580247,15.0,0.0,https://lichess.org/k2TZLOdm,Scandinavian Defense: Mieses-Kotroc Variation,2,58,323.0,-4,-2,773
346,gek76,2265,2.5,209.0,4.111111111111111,2.0,49.87654320987653,24.0,1.0,9.083333333333334,3.0,135.74305555555554,40.0,1.0,5.7272727272727275,4.0,26.380165289256205,18.0,1.0,Chessslayer321,1818,0.0,652.0,11.444444444444445,3.0,289.80246913580254,56.0,0.0,32.25,5.5,2085.3541666666665,144.0,0.0,16.2,10.0,382.7599999999999,69.0,1.0,https://lichess.org/dvy6P9nI,Horwitz Defense,0,65,861.0,4,2,330
347,rozanski857,2121,0.5,1120.0,13.421052631578947,13.0,88.45429362880887,32.0,2.0,25.227272727272727,15.5,1519.8119834710744,196.0,2.0,15.5,9.5,290.35,73.0,2.0,gek76,2269,0.5,1115.0,11.947368421052632,3.0,337.20775623268696,74.0,0.0,20.454545454545453,11.0,848.2479338842975,140.0,1.0,23.05263157894737,21.0,341.207756232687,67.0,1.0,https://lichess.org/Nrzqv7Zt,"Scandinavian Defense: Main Line, Mieses Variation",1,123,2235.0,-2,0,771
348,Matio_Alexsander,2488,0.5,647.0,8.733333333333333,4.0,99.2622222222222,42.0,1.0,12.88888888888889,6.5,480.76543209876553,100.0,1.0,16.705882352941178,9.0,321.3840830449828,65.0,1.0,gek76,2274,2.5,1242.0,7.933333333333334,5.0,100.46222222222221,42.0,0.0,20.555555555555557,13.0,299.91358024691357,62.0,1.0,47.0625,21.0,5113.93359375,294.0,2.0,https://lichess.org/zHkE6ewH,Scandinavian Defense: Classical Variation,0,101,1889.0,5,1,764
349,dighido,1993,2.5,873.0,25.0,16.0,850.1818181818181,90.0,0.0,24.53846153846154,21.0,450.8639053254437,93.0,4.0,23.25,15.0,513.0208333333334,66.0,1.0,gek76,2270,4.5,376.0,14.454545454545455,8.0,248.06611570247935,54.0,1.0,10.0,7.0,36.0,23.0,4.0,7.25,5.0,29.6875,18.0,1.0,https://lichess.org/ESGd5q2C,Alekhine Defense,2,74,1249.0,-3,-3,0
350,gek76,2261,2.0,1310.0,3.3,2.0,8.01,10.0,1.0,64.15384615384616,16.0,6555.514792899407,251.0,4.0,40.27272727272727,46.0,1390.198347107438,111.0,1.0,soraate_noor,2126,2.0,1313.0,59.3,4.0,8048.209999999999,252.0,0.0,34.92307692307692,9.0,2562.686390532545,176.0,1.0,26.6,15.5,914.24,111.0,6.0,https://lichess.org/fDQvxm3a,Trompowsky Attack: Classical Defense,0,69,2623.0,5,1,991
351,Arteler,2230,2.0,157.0,6.571428571428571,5.0,40.244897959183675,20.0,0.0,4.6,5.0,9.639999999999999,10.0,0.0,8.125,7.5,46.859375,24.0,0.0,gek76,2275,0.0,413.0,11.428571428571429,5.0,138.24489795918367,36.0,2.0,11.9,7.5,150.89000000000001,44.0,2.0,30.571428571428573,17.0,1239.1020408163265,115.0,4.0,https://lichess.org/igbZdScJ,Queen's Pawn Game: Chigorin Variation,0,51,570.0,-4,0,657
352,gek76,2270,0.5,992.0,16.764705882352942,5.0,663.4740484429067,104.0,0.0,33.05,12.5,1874.4475000000002,172.0,1.0,2.4210526315789473,2.0,3.2963988919667586,7.0,0.0,EL_indo,2015,2.5,1499.0,16.88235294117647,9.0,228.5743944636678,56.0,2.0,54.55,35.5,2640.2474999999995,180.0,3.0,6.722222222222222,2.5,112.42283950617285,47.0,0.0,https://lichess.org/Og9jwZ8Y,Queen's Pawn Game: Levitsky Attack,0,113,2491.0,1,1,662
353,gek76,2266,4.5,927.0,12.571428571428571,9.0,117.10204081632654,42.0,1.0,32.64705882352941,28.0,440.2283737024222,81.0,5.0,13.066666666666666,11.0,129.26222222222222,39.0,1.0,mama2000,1957,2.0,735.0,16.785714285714285,11.5,365.1683673469388,76.0,2.0,23.941176470588236,18.0,361.11418685121106,65.0,1.0,6.642857142857143,6.0,15.08673469387755,14.0,2.0,https://lichess.org/0NWclKzp,Trompowsky Attack: Borg Variation,0,93,1662.0,19,7,990
354,mama2000,1959,2.5,1217.0,31.57894736842105,18.0,1159.4016620498614,133.0,0.0,24.5,10.0,776.1590909090909,116.0,2.0,3.9,3.0,7.090000000000001,10.0,1.0,gek76,2261,3.0,564.0,13.052631578947368,5.0,380.1551246537396,87.0,1.0,12.454545454545455,7.5,375.4297520661157,94.0,1.0,2.1,1.5,3.289999999999999,5.0,0.0,https://lichess.org/govWMByN,Philidor Defense,2,124,1781.0,-1,-1,537
355,pancasero7,1899,0.5,319.0,5.666666666666667,3.0,54.888888888888886,25.0,1.0,13.636363636363637,7.0,182.04958677685948,50.0,2.0,11.8,6.5,158.76000000000002,44.0,2.0,gek76,2258,2.5,163.0,1.5555555555555556,2.0,0.691358024691358,3.0,0.0,9.636363636363637,4.0,163.3223140495868,45.0,2.0,4.3,4.0,3.410000000000001,7.0,1.0,https://lichess.org/hNMElaO7,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",2,62,482.0,-3,-3,527
356,gek76,2254,4.0,961.0,16.384615384615383,6.0,303.77514792899404,53.0,3.0,18.875,13.0,469.109375,93.0,2.0,31.857142857142858,22.0,1376.5510204081634,142.0,1.0,ch1na,1911,2.0,1326.0,34.23076923076923,30.0,496.79289940828403,89.0,10.0,29.5625,21.5,747.62109375,90.0,1.0,31.384615384615383,20.0,1028.5443786982246,130.0,2.0,https://lichess.org/xBHqkDG9,Trompowsky Attack,0,87,2287.0,4,2,989
357,hakimredeyef,1929,0.0,519.0,16.333333333333332,8.0,636.4444444444446,86.0,2.0,17.727272727272727,17.0,131.83471074380165,42.0,3.0,19.666666666666668,11.0,299.33333333333326,59.0,2.0,gek76,2250,0.5,429.0,10.222222222222221,8.0,106.39506172839506,37.0,2.0,17.0,8.0,270.3636363636364,48.0,1.0,16.666666666666668,12.0,401.5555555555555,71.0,2.0,https://lichess.org/6CV6IqiR,Scandinavian Defense,2,60,948.0,-4,-2,762
358,gummibaer,1862,0.0,112.0,2.5,2.5,0.25,3.0,2.0,4.75,4.0,1.6875,7.0,4.0,29.333333333333332,17.0,617.5555555555557,64.0,7.0,gek76,2247,2.0,34.0,0.5,0.5,0.25,1.0,0.0,1.5,1.5,0.25,2.0,1.0,13.5,13.5,90.25,23.0,4.0,https://lichess.org/oyCYRKOy,Scandinavian Defense: Classical Variation,2,19,146.0,2,0,764
359,JanFrans,1988,2.0,118.0,4.0,3.0,7.428571428571429,9.0,1.0,4.888888888888889,4.0,5.209876543209877,8.0,2.0,5.75,5.0,15.1875,12.0,1.0,gek76,2240,0.0,193.0,9.428571428571429,5.0,94.24489795918366,29.0,1.0,7.222222222222222,7.0,12.617283950617285,13.0,2.0,7.75,5.5,39.6875,23.0,3.0,https://lichess.org/hJblevPK,English Opening: Agincourt Defense,2,50,311.0,-11,-3,160
360,gek76,2236,2.0,272.0,3.6,4.0,1.4400000000000002,5.0,2.0,12.76923076923077,6.0,140.17751479289942,38.0,1.0,5.833333333333333,3.0,36.80555555555556,19.0,0.0,KingOfLight,1907,0.0,649.0,23.3,18.0,459.01000000000005,83.0,3.0,28.307692307692307,26.0,647.905325443787,95.0,1.0,4.363636363636363,3.0,18.59504132231405,16.0,1.0,https://lichess.org/2I1rf7qs,Trompowsky Attack,0,71,921.0,9,1,989
361,gek76,2229,0.5,395.0,4.6,4.0,7.44,8.0,1.0,16.53846153846154,14.0,147.94082840236686,45.0,2.0,12.181818181818182,8.0,85.05785123966943,29.0,1.0,vkanavath,1989,0.0,746.0,12.1,9.0,120.28999999999999,40.0,2.0,34.84615384615385,22.0,1869.668639053255,169.0,2.0,17.2,10.5,203.76,40.0,1.0,https://lichess.org/5bIbcife,Queen's Pawn Game: Levitsky Attack,0,69,1141.0,5,1,662
362,Future_Failure,2132,0.0,473.0,8.181818181818182,6.0,40.3305785123967,24.0,3.0,15.846153846153847,10.0,180.43786982248517,48.0,3.0,14.75,7.5,442.1875,72.0,1.0,gek76,2233,0.0,358.0,3.8181818181818183,2.0,6.694214876033057,8.0,2.0,8.307692307692308,5.0,56.213017751479285,23.0,0.0,18.90909090909091,8.0,410.44628099173565,71.0,2.0,https://lichess.org/I3zKKv5d,Scandinavian Defense,1,73,831.0,0,2,762
363,Obito89,2335,0.5,1144.0,7.705882352941177,2.0,133.26643598615917,36.0,0.0,32.31578947368421,21.0,1358.5318559556786,141.0,3.0,22.166666666666668,9.5,983.4722222222221,131.0,1.0,gek76,2229,0.5,1246.0,13.823529411764707,3.0,835.5570934256056,125.0,1.0,26.63157894736842,20.0,557.0747922437673,84.0,1.0,28.055555555555557,22.0,833.8302469135801,128.0,1.0,https://lichess.org/5ufLw3zU,Queen's Pawn Game: Mason Attack,1,110,2390.0,0,0,665
364,gek76,2214,0.0,306.0,1.8,2.0,0.56,3.0,1.0,18.142857142857142,4.0,658.1224489795919,77.0,0.0,28.333333333333332,17.0,713.5555555555557,82.0,7.0,kopdl,2151,2.0,862.0,10.8,7.0,88.16,29.0,3.0,38.714285714285715,27.0,957.3469387755101,84.0,3.0,107.4,68.0,15292.64,349.0,16.0,https://lichess.org/M4bUzDOW,Queen's Pawn Game: Levitsky Attack,0,37,1168.0,9,1,662
365,Uselessguy,1805,2.0,356.0,17.333333333333332,9.0,304.88888888888897,51.0,2.0,18.22222222222222,10.0,451.28395061728395,71.0,3.0,12.571428571428571,8.0,89.10204081632654,30.0,2.0,gek76,2211,0.0,371.0,8.333333333333334,3.5,132.88888888888889,34.0,2.0,19.77777777777778,14.0,297.5061728395061,46.0,2.0,23.833333333333332,17.5,350.47222222222223,62.0,7.0,https://lichess.org/5eIb0xHj,Queen's Pawn Game: Krause Variation,2,45,727.0,-3,-1,661
366,gek76,2177,2.5,1037.0,13.882352941176471,3.0,467.5155709342562,82.0,1.0,19.45,12.0,395.9475,74.0,1.0,21.68421052631579,9.0,729.2686980609419,96.0,1.0,classyplays,2527,2.5,1104.0,11.235294117647058,8.0,203.23875432525955,63.0,1.0,23.9,20.5,326.39,72.0,1.0,24.166666666666668,22.5,607.1388888888888,100.0,1.0,https://lichess.org/XZAWN2yh,"Queen's Pawn Game: Levitsky Attack, Euwe Variation, Modern Line",0,113,2141.0,3,3,663
367,Kieba,1968,0.0,746.0,18.88888888888889,16.0,176.5432098765432,48.0,2.0,38.0,16.0,1361.6363636363637,115.0,1.0,17.555555555555557,14.0,246.6913580246914,53.0,1.0,gek76,2167,2.0,402.0,7.333333333333333,3.0,81.77777777777777,30.0,1.0,20.545454545454547,15.0,656.793388429752,89.0,0.0,12.222222222222221,4.0,358.39506172839504,63.0,1.0,https://lichess.org/MjJTXe1O,Scandinavian Defense,2,60,1148.0,0,-2,762
368,gek76,2159,0.0,505.0,7.25,6.0,20.6875,16.0,2.0,19.1,11.0,754.4900000000002,100.0,3.0,28.444444444444443,31.0,692.0246913580247,92.0,1.0,Preadon,1913,0.0,1220.0,85.375,91.5,2323.484375,148.0,20.0,35.6,33.5,669.0400000000001,75.0,4.0,22.625,20.0,341.234375,54.0,0.0,https://lichess.org/1Tw6NoBq,Queen's Pawn Game: Levitsky Attack,0,55,1725.0,6,0,662
369,gek76,2152,2.0,110.0,3.0,3.0,2.0,5.0,1.0,3.125,2.0,4.609375,8.0,1.0,9.571428571428571,10.0,17.959183673469386,14.0,3.0,MASSAIA,1868,0.0,210.0,9.166666666666666,3.5,118.80555555555559,31.0,1.0,6.375,4.0,33.734375,20.0,2.0,17.333333333333332,16.5,44.888888888888886,28.0,9.0,https://lichess.org/KQ9wWT2J,Trompowsky Attack,0,43,320.0,1,1,989
370,gek76,2142,2.5,242.0,4.769230769230769,3.0,13.715976331360945,15.0,2.0,8.2,4.0,61.36,28.0,0.0,4.071428571428571,3.0,16.637755102040817,18.0,1.0,PLATON39,1920,2.0,527.0,19.53846153846154,13.0,265.63313609467457,59.0,3.0,14.466666666666667,8.0,175.44888888888892,43.0,2.0,4.3076923076923075,3.0,8.366863905325443,10.0,1.0,https://lichess.org/sFYbqAMe,Queen's Pawn Game: Levitsky Attack,0,85,769.0,5,5,662
371,waseemdaher,2083,0.5,1385.0,25.4375,10.0,1081.49609375,120.0,1.0,36.421052631578945,20.0,1573.5069252077562,149.0,1.0,16.823529411764707,8.0,349.7923875432526,73.0,1.0,gek76,2168,2.5,815.0,11.5,5.0,338.25,70.0,0.0,16.57894736842105,5.0,735.1911357340718,114.0,1.0,19.75,12.5,655.6875,111.0,1.0,https://lichess.org/zqJEK4zy,Scandinavian Defense: Classical Variation,0,105,2200.0,-6,-2,764
372,Vibes91,1906,0.0,1126.0,18.571428571428573,3.0,698.2448979591837,80.0,1.0,39.4,30.5,596.84,75.0,0.0,75.25,64.0,3859.1875,189.0,0.0,gek76,2158,2.0,647.0,2.5714285714285716,2.0,1.959183673469388,5.0,1.0,19.3,10.0,352.01,62.0,4.0,54.5,49.5,1433.75,118.0,10.0,https://lichess.org/QHHSCs58,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",2,52,1773.0,0,0,527
373,gek76,2132,4.0,656.0,5.333333333333333,4.0,27.777777777777782,20.0,2.0,12.833333333333334,7.5,148.13888888888886,42.0,2.0,45.4,10.0,3407.84,177.0,4.0,Victorius007,2140,2.0,1038.0,10.222222222222221,7.0,65.28395061728395,29.0,4.0,17.25,11.0,302.5208333333333,64.0,2.0,82.11111111111111,20.0,12969.432098765432,353.0,10.0,https://lichess.org/Jd7pZKWX,Trompowsky Attack: Classical Defense,0,63,1694.0,3,1,991
374,MassterofMayhem,2401,0.0,674.0,11.666666666666666,3.5,215.55555555555557,41.0,0.0,16.88888888888889,4.0,1121.876543209877,111.0,0.0,56.5,18.5,5581.5,219.0,3.0,Andromeda3,2004,2.0,825.0,6.166666666666667,5.5,11.138888888888891,13.0,2.0,43.666666666666664,7.0,9140.888888888889,313.0,3.0,56.42857142857143,40.0,1655.1020408163263,119.0,2.0,https://lichess.org/8LiHAhtB,"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation",0,47,1499.0,1,1,939
375,MassterofMayhem,2399,0.5,2291.0,27.85,13.0,2183.2275,210.0,3.0,22.91304347826087,21.0,398.94896030245746,75.0,1.0,54.86363636363637,28.5,4408.1177685950415,260.0,1.0,TheLaw7,2100,0.5,1918.0,32.4,16.5,1816.3399999999997,182.0,1.0,30.391304347826086,18.0,792.3251417769376,91.0,2.0,27.19047619047619,13.0,1054.7256235827663,128.0,2.0,https://lichess.org/90E2EkkJ,Owen Defense,0,131,4209.0,-2,-2,534
379,j_viiper,2108,0.0,1080.0,4.2,4.5,5.16,9.0,1.0,44.666666666666664,25.5,3131.7222222222226,207.0,4.0,45.63636363636363,9.0,3494.958677685951,176.0,1.0,MassterofMayhem,2396,0.0,1157.0,1.7,2.0,1.4099999999999997,4.0,0.0,51.75,42.5,1867.1875,137.0,5.0,47.18181818181818,36.0,2421.7851239669417,130.0,0.0,https://lichess.org/vzVUoD3B,"Dutch Defense: Leningrad Variation, Matulovic Variation",2,68,2237.0,0,0,146
380,MassterofMayhem,2396,2.0,269.0,12.666666666666666,1.0,272.22222222222223,36.0,1.0,17.666666666666668,7.5,561.5555555555555,70.0,2.0,31.25,24.5,776.6875,72.0,4.0,Andromeda3,2004,4.5,373.0,8.0,9.0,38.0,15.0,0.0,21.5,19.5,253.25,53.0,5.0,73.33333333333333,43.0,5448.222222222222,175.0,2.0,https://lichess.org/dhyd75ZU,Sicilian Defense: Smith-Morra Gambit,0,27,642.0,1,-1,938
381,MassterofMayhem,2406,0.0,1059.0,13.0,3.0,314.6666666666667,57.0,1.0,50.18181818181818,22.0,4077.7851239669412,214.0,1.0,43.333333333333336,19.0,2014.4444444444443,151.0,2.0,LondonSystemPlayer,2183,0.0,928.0,12.555555555555555,4.0,165.80246913580245,39.0,1.0,49.45454545454545,28.0,3464.0661157024792,185.0,0.0,30.11111111111111,25.0,602.320987654321,71.0,0.0,https://lichess.org/6UmHif4X,Three Knights Opening: Schlechter Variation,2,60,1987.0,1,1,985
382,MassterofMayhem,2415,2.0,850.0,2.8333333333333335,2.0,2.8055555555555554,6.0,1.0,49.666666666666664,41.0,2704.0,163.0,2.0,55.142857142857146,45.0,1147.265306122449,106.0,5.0,mcdeniss,2333,4.0,712.0,9.833333333333334,7.0,90.47222222222221,29.0,2.0,37.111111111111114,16.0,1342.9876543209875,102.0,2.0,45.57142857142857,58.0,1400.2448979591834,104.0,0.0,https://lichess.org/sH7Qb5OD,"Sicilian Defense: Alapin Variation, Smith-Morra Declined",2,46,1562.0,-6,0,829
383,Qualm,2004,0.0,836.0,3.8333333333333335,2.5,11.805555555555555,9.0,0.0,15.555555555555555,4.0,415.8024691358024,64.0,1.0,84.125,23.0,14083.859375,381.0,0.0,MassterofMayhem,2421,2.0,684.0,10.0,5.5,151.0,37.0,2.0,30.444444444444443,28.0,340.24691358024694,66.0,7.0,50.0,13.0,6428.0,240.0,0.0,https://lichess.org/gdFt9so2,"Sicilian Defense: Closed Variation, Traditional",1,47,1520.0,2,0,845
