,user_id,game_link,elo,colour,opening,result,movements,total_time_player,total_time,early_times_mean,early_times_median,early_times_variance,early_times_max,early_times_min,mid_times_mean,mid_times_median,mid_times_variance,mid_times_max,mid_times_min,end_times_mean,end_times_median,end_times_variance,end_times_max,end_times_min,points_balance,taken_balance,aggressiveness
8057,An1111,https://lichess.org/5QGfDlTx,2154,Black,Queen's Gambit Declined: Modern Variation,2,74,639.0,1095.0,9.181818181818182,4.0,124.51239669421489,33.0,2.0,26.384615384615383,15.0,482.85207100591714,83.0,3.0,16.25,8.5,299.6875,55.0,1.0,0,0,0.5
8058,mmmsssaaa,https://lichess.org/JZAAYBZ8,1935,White,Zukertort Opening: Quiet System,2,87,642.0,1789.0,4.769230769230769,4.0,5.562130177514793,9.0,1.0,22.9375,14.0,493.80859375,91.0,1.0,15.214285714285714,14.5,121.5969387755102,48.0,2.0,-2,-2,0.0
8059,An1111,https://lichess.org/JZAAYBZ8,2164,Black,Zukertort Opening: Quiet System,0,87,1147.0,1789.0,12.307692307692308,10.0,100.98224852071007,42.0,2.0,25.9375,11.5,2308.43359375,206.0,4.0,44.0,34.0,1061.3846153846155,136.0,15.0,2,2,0.0
8060,An1111,https://lichess.org/foroJBsi,2159,White,Sicilian Defense: Accelerated Dragon,2,93,1180.0,2602.0,43.642857142857146,23.0,2698.6581632653065,188.0,2.0,27.705882352941178,22.0,801.2664359861592,131.0,8.0,6.533333333333333,6.0,14.782222222222224,14.0,2.0,3,3,0.5
8061,CoolAlex2009,https://lichess.org/foroJBsi,2070,Black,Sicilian Defense: Accelerated Dragon,0,93,1422.0,2602.0,27.0,5.5,2144.4285714285716,165.0,0.0,53.76470588235294,13.0,17243.826989619378,572.0,3.0,9.285714285714286,8.5,41.48979591836735,26.0,2.0,-3,-3,4.5
8062,amit247,https://lichess.org/evumL0tp,1974,White,Ruy Lopez: Noah's Ark Trap,0,90,933.0,2108.0,9.214285714285714,4.0,119.45408163265303,37.0,1.0,22.5,13.0,597.5,105.0,3.0,31.714285714285715,8.5,1267.2040816326532,107.0,1.0,-9,-1,0.5
8063,An1111,https://lichess.org/evumL0tp,2154,Black,Ruy Lopez: Noah's Ark Trap,2,90,1175.0,2108.0,13.571428571428571,2.0,665.9591836734695,96.0,1.0,43.875,39.0,803.859375,121.0,8.0,20.214285714285715,18.5,388.31122448979596,71.0,2.0,9,1,0.5
8064,An1111,https://lichess.org/iA94KCut,2165,White,Petrov's Defense,0,40,366.0,515.0,8.4,5.0,47.839999999999996,22.0,3.0,12.0,10.0,70.25,25.0,2.0,38.0,17.5,1379.3333333333333,111.0,5.0,-2,0,4.0
8065,amit247,https://lichess.org/iA94KCut,1963,Black,Petrov's Defense,2,40,149.0,515.0,3.0,2.0,4.0,7.0,2.0,11.875,7.0,197.859375,48.0,2.0,6.5,5.0,34.25,19.0,1.0,2,0,2.0
8066,DedFloYd,https://lichess.org/0TeVE7t5,1931,White,Queen's Pawn Game: London System,0,62,184.0,728.0,4.111111111111111,2.0,28.098765432098762,19.0,2.0,10.181818181818182,5.0,131.2396694214876,37.0,1.0,3.5,3.0,5.25,7.0,1.0,-7,-3,0.0
8067,An1111,https://lichess.org/0TeVE7t5,2162,Black,Queen's Pawn Game: London System,2,62,544.0,728.0,21.444444444444443,9.0,562.9135802469135,80.0,5.0,19.636363636363637,13.0,171.50413223140495,50.0,5.0,13.5,5.0,394.65,71.0,2.0,7,3,0.0
8068,Greggory270509,https://lichess.org/78B4BSRA,1936,White,Vienna Game: Stanley Variation,0,50,1001.0,1451.0,41.142857142857146,37.0,1240.9795918367347,117.0,8.0,60.333333333333336,29.0,8694.888888888889,316.0,4.0,21.25,12.0,453.4375,58.0,0.0,-15,-3,0.0
8069,An1111,https://lichess.org/78B4BSRA,2158,Black,Vienna Game: Stanley Variation,2,50,450.0,1451.0,18.857142857142858,19.0,179.83673469387756,38.0,4.0,20.22222222222222,19.0,197.06172839506175,47.0,4.0,17.0,16.0,91.5,32.0,3.0,15,3,0.0
8070,An1111,https://lichess.org/6dcypsMy,2156,White,Italian Game: Anti-Fried Liver Defense,2,45,281.0,405.0,9.333333333333334,7.5,42.888888888888886,20.0,3.0,14.222222222222221,8.0,202.39506172839506,47.0,3.0,13.857142857142858,4.0,280.69387755102036,52.0,3.0,6,2,0.0
8071,GnedovAlex,https://lichess.org/6dcypsMy,1850,Black,Italian Game: Anti-Fried Liver Defense,0,45,124.0,405.0,5.0,4.0,10.333333333333334,10.0,2.0,7.555555555555555,7.0,32.24691358024691,18.0,1.0,4.333333333333333,3.0,8.555555555555555,10.0,2.0,-6,-2,0.0
8072,AlAlekhine,https://lichess.org/BkUQH5Vw,2179,White,Queen's Gambit Declined: Modern Variation,2,99,786.0,1938.0,16.2,17.0,229.35999999999996,59.0,1.0,17.88888888888889,10.5,304.320987654321,68.0,2.0,13.8125,11.5,147.52734375,45.0,1.0,0,0,0.5
8073,An1111,https://lichess.org/BkUQH5Vw,2163,Black,Queen's Gambit Declined: Modern Variation,0,99,1152.0,1938.0,11.2,5.0,129.62666666666667,38.0,1.0,31.77777777777778,16.5,2439.9506172839506,219.0,3.0,27.466666666666665,21.0,805.848888888889,117.0,5.0,0,0,0.5
8074,An1111,https://lichess.org/p7hTjLcW,2155,White,French Defense: Exchange Variation,2,69,706.0,1331.0,16.0,12.5,156.6,38.0,2.0,18.46153846153846,14.0,222.8639053254438,52.0,6.0,27.818181818181817,22.0,333.60330578512406,57.0,4.0,-1,-1,0.0
8075,lotka,https://lichess.org/p7hTjLcW,2134,Black,French Defense: Exchange Variation,0,69,625.0,1331.0,10.3,4.0,414.41,71.0,0.0,21.692307692307693,10.0,1089.1360946745563,126.0,0.0,24.0,9.5,1023.4,115.0,1.0,1,1,0.5
8076,An1111,https://lichess.org/5P9bkL3p,2150,White,"Sicilian Defense: Accelerated Dragon, Exchange Variation",2,52,476.0,1480.0,4.428571428571429,3.0,7.673469387755103,10.0,2.0,27.6,20.0,380.43999999999994,65.0,5.0,21.125,17.0,194.859375,40.0,3.0,-1,-1,0.5
8077,Goke09,https://lichess.org/5P9bkL3p,2050,Black,"Sicilian Defense: Accelerated Dragon, Exchange Variation",0,52,1004.0,1480.0,6.0,5.0,17.428571428571427,15.0,1.0,50.8,33.0,2154.16,133.0,0.0,56.75,59.5,1422.9375,121.0,3.0,1,1,2.0
8078,yttt63,https://lichess.org/hvJmxhoS,1902,White,"King's Gambit Accepted, Becker Defense",0,44,375.0,979.0,9.333333333333334,4.0,167.88888888888889,38.0,1.0,21.0,14.5,558.25,78.0,1.0,21.571428571428573,12.0,512.8163265306123,74.0,3.0,-3,-1,0.0
8079,An1111,https://lichess.org/hvJmxhoS,2147,Black,"King's Gambit Accepted, Becker Defense",2,44,604.0,979.0,8.0,4.5,68.33333333333333,26.0,2.0,34.25,23.5,1095.6875,113.0,6.0,40.285714285714285,40.0,291.34693877551024,69.0,16.0,3,1,2.0
8080,An1111,https://lichess.org/iwspklay,2140,White,"Sicilian Defense: Kan Variation, Knight Variation",2,87,858.0,1572.0,7.923076923076923,7.0,27.917159763313613,20.0,2.0,28.625,22.5,470.109375,86.0,3.0,21.214285714285715,12.0,429.7397959183674,70.0,3.0,5,1,0.5
8081,Andrey_Dedyuhin,https://lichess.org/iwspklay,2081,Black,"Sicilian Defense: Kan Variation, Knight Variation",0,87,714.0,1572.0,14.538461538461538,6.0,289.3254437869822,64.0,1.0,16.0625,13.5,126.93359375,48.0,2.0,20.615384615384617,28.0,207.77514792899407,40.0,2.0,-5,-1,2.5
8082,An1111,https://lichess.org/GNIgwT8z,2135,White,"Italian Game: Classical Variation, Giuoco Pianissimo",2,40,220.0,329.0,5.8,3.0,24.559999999999995,15.0,2.0,6.875,5.5,12.859375,12.0,3.0,22.666666666666668,19.5,125.8888888888889,41.0,12.0,1,1,0.0
8083,JustinTyme,https://lichess.org/GNIgwT8z,1997,Black,"Italian Game: Classical Variation, Giuoco Pianissimo",0,40,109.0,329.0,1.8,2.0,0.16,2.0,1.0,4.0,3.5,7.0,10.0,1.0,11.333333333333334,11.0,50.88888888888889,25.0,1.0,-1,-1,0.0
8084,Zeus17R,https://lichess.org/NoHB49Go,1826,White,Four Knights Game: Spanish Variation,0,58,1005.0,1515.0,18.125,10.0,271.109375,53.0,3.0,33.36363636363637,26.0,788.7768595041321,113.0,6.0,54.77777777777778,35.0,1875.5061728395065,123.0,6.0,-5,-1,2.5
8085,An1111,https://lichess.org/NoHB49Go,2133,Black,Four Knights Game: Spanish Variation,2,58,510.0,1515.0,10.0,7.0,97.25,35.0,2.0,13.363636363636363,8.0,211.32231404958682,58.0,4.0,31.444444444444443,33.0,670.6913580246913,75.0,4.0,5,1,0.5
8086,indecidivision,https://lichess.org/WwsJmjjj,1916,White,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",0,20,30.0,70.0,2.0,2.0,0.0,2.0,2.0,2.75,1.5,6.1875,7.0,1.0,5.0,3.0,8.0,9.0,3.0,-1,-1,0.0
8087,An1111,https://lichess.org/WwsJmjjj,2130,Black,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",2,20,40.0,70.0,2.0,2.0,0.0,2.0,2.0,2.75,3.0,1.6875,4.0,1.0,8.333333333333334,8.0,28.222222222222225,15.0,2.0,1,1,2.0
8088,Meddle1111,https://lichess.org/p4855Hoh,2065,White,Ruy Lopez: Exchange Variation,0,44,508.0,734.0,4.333333333333333,4.0,2.888888888888889,8.0,3.0,24.375,10.5,1107.484375,107.0,2.0,41.0,27.0,1257.142857142857,109.0,5.0,0,0,0.0
8089,An1111,https://lichess.org/p4855Hoh,2123,Black,Ruy Lopez: Exchange Variation,2,44,226.0,734.0,3.6666666666666665,3.5,1.5555555555555556,6.0,2.0,9.5,6.5,54.75,28.0,4.0,18.285714285714285,18.0,37.91836734693877,28.0,10.0,0,0,2.0
8090,An1111,https://lichess.org/mCddWBaP,2132,White,"French Defense: Winawer Variation, Delayed Exchange Variation",0,58,793.0,1494.0,10.625,7.5,113.484375,37.0,2.0,23.09090909090909,26.0,222.2644628099174,42.0,3.0,50.44444444444444,17.0,2980.0246913580245,174.0,7.0,-3,-3,0.5
8091,Ivanvas53,https://lichess.org/mCddWBaP,2021,Black,"French Defense: Winawer Variation, Delayed Exchange Variation",2,58,701.0,1494.0,18.875,15.5,291.109375,51.0,2.0,29.09090909090909,16.0,513.3553719008264,80.0,8.0,25.555555555555557,23.0,452.9135802469135,73.0,2.0,3,3,0.5
8092,An1111,https://lichess.org/HJCIgazV,2135,White,Russian Game: Three Knights Game,1,112,1116.0,1916.0,26.529411764705884,19.0,650.249134948097,83.0,4.0,22.95,16.0,464.64750000000004,88.0,3.0,11.444444444444445,9.0,54.691358024691354,27.0,2.0,8,0,0.5
8093,tsilma,https://lichess.org/HJCIgazV,1957,Black,Russian Game: Three Knights Game,1,112,800.0,1916.0,13.941176470588236,13.0,120.64359861591696,36.0,1.0,21.95,9.5,1079.4474999999998,143.0,1.0,6.888888888888889,4.5,35.76543209876544,22.0,1.0,-8,0,0.5
8094,Merkava777,https://lichess.org/Q8PbLchc,1930,White,English Opening: Agincourt Defense,0,79,1338.0,2152.0,48.166666666666664,37.5,741.138888888889,93.0,5.0,44.92857142857143,28.0,1449.9234693877552,129.0,2.0,10.076923076923077,10.0,43.14792899408283,26.0,2.0,-3,-3,0.0
8095,An1111,https://lichess.org/Q8PbLchc,2132,Black,English Opening: Agincourt Defense,2,79,814.0,2152.0,17.916666666666668,11.5,221.07638888888883,53.0,3.0,30.357142857142858,13.5,942.2295918367346,102.0,4.0,14.5,7.5,276.9166666666667,63.0,4.0,3,3,2.5
8096,An1111,https://lichess.org/EBxwiyXl,2135,White,Sicilian Defense: Mengarini Variation,1,141,1895.0,3668.0,19.363636363636363,9.0,660.595041322314,103.0,3.0,33.12,24.0,721.1456,120.0,5.0,27.869565217391305,16.0,561.6786389413988,87.0,6.0,1,-1,0.5
8097,pAlkesz,https://lichess.org/EBxwiyXl,1974,Black,Sicilian Defense: Mengarini Variation,1,141,1773.0,3668.0,25.90909090909091,11.0,1116.9008264462811,137.0,1.0,34.72,20.0,1278.6816000000001,156.0,1.0,15.227272727272727,10.0,208.63016528925618,51.0,2.0,-1,1,0.5
8098,KannoN9,https://lichess.org/vNC0FIbb,1916,White,Sicilian Defense: Accelerated Dragon,0,50,710.0,1151.0,15.714285714285714,16.0,131.91836734693877,33.0,2.0,27.22222222222222,22.0,537.0617283950618,79.0,5.0,44.375,20.0,2868.734375,165.0,4.0,-2,-2,0.0
8099,An1111,https://lichess.org/vNC0FIbb,2131,Black,Sicilian Defense: Accelerated Dragon,2,50,441.0,1151.0,7.428571428571429,5.0,15.673469387755102,14.0,4.0,26.444444444444443,19.0,421.58024691358025,67.0,4.0,18.875,12.5,207.609375,52.0,6.0,2,2,2.5
8100,Yahyaalghazali19,https://lichess.org/4tDUT4gP,2013,White,"English Opening: King's English Variation, Reversed Sicilian",1,61,1286.0,2082.0,15.0,13.0,287.77777777777777,58.0,1.0,55.63636363636363,59.0,1844.5950413223143,141.0,5.0,53.9,25.0,6158.09,275.0,5.0,5,1,0.0
8101,An1111,https://lichess.org/4tDUT4gP,2133,Black,"English Opening: King's English Variation, Reversed Sicilian",1,61,796.0,2082.0,15.11111111111111,11.0,87.20987654320987,29.0,2.0,35.27272727272727,33.0,433.10743801652893,70.0,7.0,30.22222222222222,15.0,1099.0617283950617,116.0,5.0,-5,-1,0.0
8102,An1111,https://lichess.org/ZZyGs4gV,2139,White,Scandinavian Defense: Mieses-Kotroc Variation,0,62,603.0,1069.0,7.333333333333333,4.0,28.666666666666668,18.0,3.0,24.636363636363637,17.0,716.7768595041322,103.0,3.0,26.6,26.0,316.64,61.0,4.0,-2,0,0.0
8103,luigiD,https://lichess.org/ZZyGs4gV,2218,Black,Scandinavian Defense: Mieses-Kotroc Variation,2,62,466.0,1069.0,5.555555555555555,4.0,16.913580246913583,14.0,2.0,19.272727272727273,8.0,527.6528925619834,79.0,3.0,20.4,21.5,220.03999999999996,43.0,3.0,2,0,0.0
8104,An1111,https://lichess.org/chfHHha6,2135,White,Slav Defense,2,69,979.0,2206.0,12.4,7.5,213.64000000000001,55.0,3.0,32.07692307692308,28.0,495.45562130177507,78.0,6.0,39.81818181818182,34.0,569.7851239669421,80.0,9.0,5,1,0.0
8105,dev6284,https://lichess.org/chfHHha6,1926,Black,Slav Defense,0,69,1227.0,2206.0,12.2,10.5,120.75999999999999,40.0,1.0,59.30769230769231,55.0,1112.5207100591715,119.0,7.0,33.4,26.5,1204.2399999999998,127.0,1.0,-5,-1,0.0
8106,vinsam2,https://lichess.org/B4pza8fa,1734,White,Queen's Pawn Game: Torre Attack,0,40,141.0,314.0,2.2,2.0,0.96,4.0,1.0,9.625,8.5,30.984375,19.0,2.0,8.833333333333334,5.5,49.138888888888886,23.0,3.0,-4,-2,0.0
8107,An1111,https://lichess.org/B4pza8fa,2134,Black,Queen's Pawn Game: Torre Attack,2,40,173.0,314.0,6.0,4.0,25.2,16.0,3.0,11.0,8.0,92.0,33.0,3.0,9.166666666666666,8.5,11.805555555555557,16.0,5.0,4,2,0.0
8108,An1111,https://lichess.org/L0F5IADz,2142,White,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation",0,24,53.0,391.0,2.6666666666666665,3.0,0.22222222222222224,3.0,2.0,4.2,4.0,2.96,7.0,2.0,8.0,6.0,26.0,15.0,3.0,0,0,2.0
8109,rondacirculo,https://lichess.org/L0F5IADz,2100,Black,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation",2,24,338.0,391.0,6.666666666666667,6.0,16.88888888888889,12.0,2.0,3.4,4.0,2.64,5.0,1.0,100.33333333333333,4.0,18753.55555555556,294.0,3.0,0,0,4.0
8110,Arunabh1976,https://lichess.org/Q2FDyfxP,1991,White,Horwitz Defense,2,71,366.0,922.0,5.6,4.5,18.64,15.0,1.0,8.23076923076923,8.0,42.485207100591715,23.0,2.0,16.916666666666668,14.5,156.24305555555554,50.0,2.0,0,0,2.0
8111,An1111,https://lichess.org/Q2FDyfxP,2152,Black,Horwitz Defense,0,71,556.0,922.0,9.5,7.5,51.45,27.0,3.0,13.461538461538462,11.0,70.40236686390533,32.0,2.0,26.0,21.0,462.3636363636364,80.0,3.0,0,0,0.0
8112,An1111,https://lichess.org/qywmcMzd,2148,White,Sicilian Defense: Old Sicilian,2,85,1349.0,2783.0,14.538461538461538,8.0,237.9408284023669,61.0,1.0,35.93333333333333,23.0,959.2622222222222,114.0,3.0,44.357142857142854,37.5,1001.3724489795919,120.0,5.0,5,1,0.5
8113,khaled1992k,https://lichess.org/qywmcMzd,1946,Black,Sicilian Defense: Old Sicilian,0,85,1434.0,2783.0,12.538461538461538,7.0,98.09467455621301,33.0,2.0,61.13333333333333,48.0,4781.315555555557,272.0,1.0,27.23076923076923,13.0,870.7928994082839,106.0,2.0,-5,-1,2.5
8114,bizianov,https://lichess.org/JfE0qfeQ,1999,White,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",1,96,1035.0,1553.0,4.266666666666667,3.0,8.86222222222222,10.0,1.0,35.411764705882355,3.0,2714.1245674740485,212.0,1.0,24.6,5.0,1733.3066666666668,162.0,2.0,-1,-1,0.5
8115,An1111,https://lichess.org/JfE0qfeQ,2151,Black,"Ruy Lopez: Morphy Defense, Modern Steinitz Defense",1,96,518.0,1553.0,8.6,7.0,49.173333333333325,26.0,2.0,12.529411764705882,7.0,219.54325259515568,57.0,3.0,11.733333333333333,7.0,84.59555555555556,36.0,2.0,1,1,2.5
8116,raj1981,https://lichess.org/mEJP89bS,2250,White,French Defense: Paulsen Variation,2,63,1324.0,2304.0,16.11111111111111,7.0,382.32098765432096,67.0,2.0,73.41666666666667,42.0,4714.409722222222,190.0,8.0,29.8,14.5,893.1600000000001,103.0,6.0,6,2,0.5
8117,An1111,https://lichess.org/mEJP89bS,2156,Black,French Defense: Paulsen Variation,0,63,980.0,2304.0,17.666666666666668,14.0,179.33333333333334,40.0,2.0,50.75,46.0,1109.5208333333333,116.0,9.0,23.555555555555557,19.0,640.4691358024692,93.0,3.0,-6,-2,0.5
8118,MedoRomio,https://lichess.org/FDtCokr8,1867,White,Philidor Defense: Exchange Variation,0,46,329.0,738.0,4.833333333333333,4.0,14.138888888888891,12.0,1.0,14.11111111111111,14.0,77.20987654320987,28.0,2.0,24.714285714285715,20.0,369.34693877551024,67.0,7.0,-7,-1,0.0
8119,An1111,https://lichess.org/FDtCokr8,2153,Black,Philidor Defense: Exchange Variation,2,46,409.0,738.0,3.5,3.5,0.9166666666666666,5.0,2.0,22.555555555555557,12.0,689.8024691358024,89.0,5.0,26.428571428571427,19.0,534.2448979591837,82.0,12.0,7,1,0.0
8120,An1111,https://lichess.org/8SlJTbid,2161,White,Grünfeld Defense: Exchange Variation,0,96,593.0,2055.0,15.266666666666667,7.0,204.46222222222227,43.0,2.0,12.0,11.0,65.88235294117646,34.0,2.0,10.666666666666666,6.0,158.08888888888893,45.0,1.0,0,0,0.5
8121,Fischer2005,https://lichess.org/8SlJTbid,2124,Black,Grünfeld Defense: Exchange Variation,2,96,1462.0,2055.0,29.6,27.0,630.24,107.0,5.0,34.1764705882353,40.0,509.0865051903114,72.0,0.0,29.133333333333333,7.0,2534.9155555555562,197.0,0.0,0,0,1.0
8122,StaryPijanyv2,https://lichess.org/mWpQVwBX,2152,White,Queen's Gambit Declined,2,85,763.0,1479.0,9.923076923076923,7.0,56.84023668639053,23.0,1.0,16.0,10.0,471.06666666666666,85.0,0.0,28.142857142857142,10.5,1421.122448979592,117.0,0.0,0,0,0.0
8123,An1111,https://lichess.org/mWpQVwBX,2168,Black,Queen's Gambit Declined,0,85,716.0,1479.0,10.153846153846153,9.0,47.20710059171597,27.0,3.0,16.2,13.0,99.89333333333333,38.0,4.0,26.23076923076923,21.0,165.10059171597638,62.0,12.0,0,0,0.0
8124,An1111,https://lichess.org/FjYwtoIG,2160,White,"Sicilian Defense: Four Knights Variation, Cobra Variation",2,29,122.0,360.0,3.3333333333333335,4.0,0.8888888888888888,4.0,2.0,10.5,7.5,31.583333333333332,21.0,6.0,9.8,10.0,42.16,21.0,2.0,3,1,2.0
8125,gruler,https://lichess.org/FjYwtoIG,2161,Black,"Sicilian Defense: Four Knights Variation, Cobra Variation",0,29,238.0,360.0,4.0,3.0,2.0,6.0,3.0,17.333333333333332,11.5,386.22222222222223,60.0,3.0,30.5,13.0,1320.75,93.0,3.0,-3,-1,2.0
8126,An1111,https://lichess.org/BIwIOB4x,2159,White,Queen's Gambit Declined: Exchange Variation,2,31,101.0,394.0,4.0,4.0,0.5,5.0,3.0,6.666666666666667,7.5,7.888888888888889,10.0,2.0,9.0,8.0,6.4,12.0,6.0,1,1,0.0
8127,praba007,https://lichess.org/BIwIOB4x,1810,Black,Queen's Gambit Declined: Exchange Variation,0,31,293.0,394.0,4.5,4.0,8.75,9.0,1.0,18.166666666666668,13.5,206.4722222222222,38.0,2.0,41.5,25.5,1405.25,105.0,10.0,-1,-1,0.0
8128,An1111,https://lichess.org/lhTZIDEL,2150,White,Alekhine Defense: Two Pawn Attack,2,71,821.0,1296.0,7.3,5.0,36.41,24.0,3.0,20.846153846153847,17.0,306.89940828402365,63.0,3.0,39.75,26.5,1177.5208333333333,123.0,5.0,0,0,0.0
8129,ummmwhatever,https://lichess.org/lhTZIDEL,2169,Black,Alekhine Defense: Two Pawn Attack,0,71,475.0,1296.0,3.1,3.0,9.090000000000002,9.0,-1.0,7.230769230769231,6.0,50.79289940828403,22.0,0.0,31.818181818181817,26.0,532.3305785123969,80.0,3.0,0,0,2.0
8130,ummmwhatever,https://lichess.org/FLDzEZrP,2169,White,French Defense: Knight Variation,1,107,944.0,2092.0,2.4375,1.0,6.24609375,8.0,0.0,28.31578947368421,11.0,2019.689750692521,163.0,0.0,20.38888888888889,8.0,794.1265432098766,113.0,1.0,-1,-1,0.5
8131,An1111,https://lichess.org/FLDzEZrP,2150,Black,French Defense: Knight Variation,1,107,1148.0,2092.0,19.5,8.5,869.125,122.0,2.0,27.68421052631579,20.0,743.584487534626,114.0,3.0,18.235294117647058,15.0,149.47404844290656,50.0,5.0,1,1,0.5
8132,An1111,https://lichess.org/KXhKqiwN,2148,White,Sicilian Defense,2,71,651.0,1849.0,11.0,7.0,74.2,30.0,3.0,21.23076923076923,17.0,160.33136094674558,51.0,5.0,22.083333333333332,14.5,434.90972222222223,69.0,4.0,2,2,0.0
8133,Mikhail_1987,https://lichess.org/KXhKqiwN,1794,Black,Sicilian Defense,0,71,1198.0,1849.0,15.9,12.5,152.09000000000003,47.0,2.0,38.92307692307692,22.0,1828.9940828402368,134.0,2.0,48.45454545454545,51.0,949.8842975206611,112.0,1.0,-2,-2,2.0
8134,Asasinn,https://lichess.org/b1qLrXuG,2090,White,Slav Defense,2,57,423.0,940.0,3.75,2.5,7.1875,10.0,2.0,21.272727272727273,13.0,524.3801652892562,77.0,4.0,17.666666666666668,12.0,335.33333333333326,65.0,3.0,3,1,0.0
8135,An1111,https://lichess.org/b1qLrXuG,2156,Black,Slav Defense,0,57,517.0,940.0,7.875,7.5,24.359375,16.0,2.0,30.454545454545453,21.0,959.8842975206611,99.0,6.0,14.875,13.0,66.359375,31.0,5.0,-3,-1,0.0
8136,ummmwhatever,https://lichess.org/PqMaORUl,2185,White,French Defense: Queen's Knight,0,74,924.0,1861.0,10.272727272727273,7.0,101.28925619834713,33.0,1.0,31.46153846153846,28.0,795.1715976331361,90.0,0.0,33.5,29.5,505.0833333333333,74.0,0.0,0,0,0.5
8137,An1111,https://lichess.org/PqMaORUl,2148,Black,French Defense: Queen's Knight,2,74,937.0,1861.0,11.818181818181818,9.0,126.69421487603304,41.0,2.0,29.23076923076923,17.0,915.5621301775149,103.0,3.0,35.583333333333336,19.5,1492.5763888888887,151.0,6.0,0,0,0.5
8138,An1111,https://lichess.org/k3zetn6d,2156,White,Caro-Kann Defense: Exchange Variation,0,122,951.0,2108.0,10.526315789473685,8.0,51.61772853185595,28.0,3.0,24.904761904761905,14.0,904.8480725623582,141.0,3.0,11.4,7.5,144.64000000000004,50.0,2.0,3,-1,0.5
8139,SERG_USSR,https://lichess.org/k3zetn6d,2088,Black,Caro-Kann Defense: Exchange Variation,2,122,1157.0,2108.0,19.94736842105263,15.0,460.3656509695291,97.0,4.0,25.952380952380953,13.0,801.9501133786848,106.0,2.0,11.65,7.5,100.8275,41.0,2.0,-3,1,0.5
8140,An1111,https://lichess.org/krU929N2,2153,White,Philidor Defense,2,159,1915.0,3871.0,29.12,16.0,1040.2656,140.0,2.0,25.285714285714285,19.5,471.20408163265313,97.0,2.0,18.423076923076923,15.0,158.2440828402367,49.0,1.0,0,0,0.5
8141,seifollah,https://lichess.org/krU929N2,1928,Black,Philidor Defense,0,159,1956.0,3871.0,29.48,21.0,680.7295999999999,101.0,4.0,27.571428571428573,26.5,220.8877551020408,60.0,5.0,17.88,12.0,249.7056,53.0,1.0,0,0,0.0
8142,ReinerWeiss,https://lichess.org/ksmgtdMu,1921,White,French Defense: Advance Variation,0,62,1069.0,1594.0,10.11111111111111,5.0,147.4320987654321,41.0,1.0,51.18181818181818,47.0,1265.0578512396694,113.0,5.0,41.5,33.0,1369.65,119.0,3.0,-10,-6,2.0
8143,An1111,https://lichess.org/ksmgtdMu,2149,Black,French Defense: Advance Variation,2,62,525.0,1594.0,12.333333333333334,12.0,125.55555555555556,39.0,2.0,17.454545454545453,15.0,117.15702479338843,35.0,5.0,22.2,20.5,233.15999999999994,58.0,5.0,10,6,2.0
8144,An1111,https://lichess.org/9bhViY9y,2143,White,"Italian Game: Classical Variation, Giuoco Pianissimo",2,80,789.0,1820.0,12.25,7.5,127.02083333333333,43.0,3.0,33.214285714285715,22.5,941.3112244897958,106.0,4.0,13.615384615384615,9.0,124.08284023668641,45.0,3.0,0,0,0.0
8145,Luvida,https://lichess.org/9bhViY9y,2050,Black,"Italian Game: Classical Variation, Giuoco Pianissimo",0,80,1031.0,1820.0,16.583333333333332,3.5,1026.076388888889,119.0,1.0,29.642857142857142,11.0,2565.8010204081634,203.0,1.0,32.07692307692308,18.0,1485.1479289940826,139.0,1.0,0,0,2.0
8146,Gary4713,https://lichess.org/SJUgNYI3,2027,White,Zukertort Opening: Queen's Gambit Invitation,0,44,282.0,720.0,10.833333333333334,12.5,56.47222222222222,19.0,1.0,13.25,12.0,48.6875,25.0,2.0,15.857142857142858,11.0,417.8367346938775,63.0,0.0,-3,-1,0.0
